Filename,Start Time (s),End Time (s),Species eBird Code
KEN_002_20211208_042640.flac,2248.1,2248.1,blbpuf2
KEN_002_20211208_042640.flac,2253.9,2253.9,sccsun2
KEN_002_20211208_042640.flac,2257.3,2257.3,sccsun2
KEN_002_20211208_042640.flac,2266.4,2266.4,wbswea1
KEN_002_20211208_042640.flac,2270.5,2270.5,sobfly1
KEN_002_20211208_042640.flac,2298.0,2298.0,wbswea1
KEN_002_20211208_042640.flac,2301.6,2301.6,sobfly1
KEN_002_20211208_042640.flac,2310.0,2310.0,sccsun2
KEN_002_20211208_042640.flac,2329.2,2329.2,sobfly1
KEN_002_20211208_042640.flac,2337.3,2337.3,sobfly1
KEN_002_20211208_042640.flac,2341.4,2341.4,sobfly1
KEN_002_20211208_042640.flac,2343.6,2343.6,sobfly1
KEN_002_20211208_042640.flac,2347.1,2347.1,sobfly1
KEN_002_20211208_042640.flac,2349.6,2349.6,sobfly1
KEN_002_20211208_042640.flac,2351.6,2351.6,wbswea1
KEN_002_20211208_042640.flac,2354.2,2354.2,sobfly1
KEN_002_20211208_042640.flac,2356.4,2356.4,sccsun2
KEN_002_20211208_042640.flac,2356.7,2356.7,sobfly1
KEN_002_20211208_042640.flac,2358.0,2358.0,sobfly1
KEN_002_20211208_042640.flac,2361.4,2361.4,wbswea1
KEN_002_20211208_042640.flac,2363.8,2363.8,sobfly1
KEN_002_20211208_042640.flac,2365.4,2365.4,sobfly1
KEN_002_20211208_042640.flac,2368.9,2368.9,sobfly1
KEN_002_20211208_042640.flac,2369.7,2369.7,sccsun2
KEN_002_20211208_042640.flac,2373.2,2373.2,sobfly1
KEN_002_20211208_042640.flac,2374.8,2374.8,sobfly1
KEN_002_20211208_042640.flac,2378.0,2378.0,sobfly1
KEN_002_20211208_042640.flac,2380.9,2380.9,sobfly1
KEN_002_20211208_042640.flac,2383.5,2383.5,wbswea1
KEN_002_20211208_042640.flac,2389.0,2389.0,sobfly1
KEN_002_20211208_042640.flac,2392.1,2392.1,sobfly1
KEN_002_20211208_042640.flac,2394.5,2394.5,sobfly1
KEN_002_20211208_042640.flac,2395.8,2395.8,subbus1
KEN_002_20211208_042640.flac,2398.5,2398.5,sobfly1
KEN_002_20211208_042640.flac,2402.1,2402.1,sobfly1
KEN_002_20211208_042640.flac,2405.8,2405.8,sobfly1
KEN_002_20211208_042640.flac,2409.1,2409.1,sobfly1
KEN_002_20211208_042640.flac,2411.8,2411.8,sobfly1
KEN_002_20211208_042640.flac,2416.0,2416.0,wbswea1
KEN_002_20211208_042640.flac,2418.1,2418.1,sobfly1
KEN_002_20211208_042640.flac,2423.2,2423.2,sobfly1
KEN_002_20211208_042640.flac,2423.6,2423.6,wbswea1
KEN_002_20211208_042640.flac,2426.8,2426.8,sobfly1
KEN_002_20211208_042640.flac,2430.8,2430.8,sobfly1
KEN_002_20211208_042640.flac,2467.7,2467.7,wbswea1
KEN_002_20211208_042640.flac,2470.2,2470.2,sobfly1
KEN_002_20211208_042640.flac,2474.4,2474.4,sobfly1
KEN_002_20211208_042640.flac,2478.3,2478.3,sobfly1
KEN_002_20211208_042640.flac,2480.5,2480.5,wbswea1
KEN_002_20211208_042640.flac,2485.4,2485.4,sobfly1
KEN_002_20211208_042640.flac,2489.5,2489.5,sobfly1
KEN_002_20211208_042640.flac,2493.8,2493.8,sobfly1
KEN_002_20211208_042640.flac,2496.4,2496.4,sobfly1
KEN_002_20211208_042640.flac,2497.7,2497.7,wbswea1
KEN_002_20211208_042640.flac,2499.8,2499.8,sobfly1
KEN_002_20211208_042640.flac,2505.7,2505.7,wbswea1
KEN_002_20211208_042640.flac,2517.3,2517.3,wbswea1
KEN_002_20211208_042640.flac,2520.1,2520.1,sobfly1
KEN_002_20211208_042640.flac,2529.4,2529.4,sobfly1
KEN_002_20211208_042640.flac,2535.1,2535.1,sobfly1
KEN_002_20211208_042640.flac,2536.5,2536.5,wbswea1
KEN_002_20211208_042640.flac,2539.6,2539.6,sobfly1
KEN_002_20211208_042640.flac,2552.9,2552.9,sobfly1
KEN_002_20211208_042640.flac,2554.8,2554.8,pabspa1
KEN_002_20211208_042640.flac,2563.1,2563.1,pabspa1
KEN_002_20211208_042640.flac,2570.3,2570.3,pabspa1
KEN_002_20211208_042640.flac,2589.6,2589.6,wbswea1
KEN_002_20211208_042640.flac,2593.1,2593.1,wbswea1
KEN_002_20211208_042640.flac,2602.1,2602.1,combul2
KEN_002_20211208_042640.flac,2609.0,2609.0,combul2
KEN_002_20211208_042640.flac,2704.7,2704.7,blbpuf2
KEN_002_20211208_042640.flac,2720.0,2720.0,blbpuf2
KEN_002_20211208_042640.flac,2722.6,2722.6,blbpuf2
KEN_002_20211208_042640.flac,2743.7,2743.7,didcuc1
KEN_002_20211208_042640.flac,2746.9,2746.9,didcuc1
KEN_002_20211208_042640.flac,2752.7,2752.7,didcuc1
KEN_002_20211208_042640.flac,2754.2,2754.2,wbswea1
KEN_002_20211208_042640.flac,2757.1,2757.1,didcuc1
KEN_002_20211208_042640.flac,2759.9,2759.9,didcuc1
KEN_002_20211208_042640.flac,2762.7,2762.7,didcuc1
KEN_002_20211208_042640.flac,2762.8,2762.8,gnbcam2
KEN_002_20211208_042640.flac,2764.4,2764.4,gnbcam2
KEN_002_20211208_042640.flac,2766.5,2766.5,gnbcam2
KEN_002_20211208_042640.flac,2771.7,2771.7,blbpuf2
KEN_002_20211208_042640.flac,2784.0,2784.0,blbpuf2
KEN_002_20211208_042640.flac,2797.6,2797.6,blbpuf2
KEN_002_20211208_042640.flac,2825.2,2825.2,afrgos1
KEN_002_20211208_042640.flac,2830.0,2830.0,afrgos1
KEN_002_20211208_042640.flac,2844.0,2844.0,gnbcam2
KEN_002_20211208_042640.flac,2855.1,2855.1,gnbcam2
KEN_002_20211208_042640.flac,2868.4,2868.4,wbswea1
KEN_002_20211208_042640.flac,2879.1,2879.1,gnbcam2
KEN_002_20211208_042640.flac,2884.4,2884.4,gnbcam2
KEN_002_20211208_042640.flac,2888.0,2888.0,gnbcam2
KEN_002_20211208_042640.flac,2889.5,2889.5,slcbou1
KEN_002_20211208_042640.flac,2891.9,2891.9,gnbcam2
KEN_002_20211208_042640.flac,2919.5,2919.5,scthon1
KEN_002_20211208_042640.flac,2931.5,2931.5,wbswea1
KEN_002_20211208_042640.flac,2933.3,2933.3,wbswea1
KEN_002_20211208_042640.flac,2961.4,2961.4,yebapa1
KEN_002_20211208_042640.flac,2964.2,2964.2,yebapa1
KEN_002_20211208_042640.flac,2973.9,2973.9,yebapa1
KEN_002_20211208_042640.flac,2979.6,2979.6,wbswea1
KEN_002_20211208_042640.flac,2987.8,2987.8,yebapa1
KEN_002_20211208_042640.flac,3021.5,3021.5,rufcha2
KEN_002_20211208_042640.flac,3027.7,3027.7,rufcha2
KEN_002_20211208_042640.flac,3033.6,3033.6,rufcha2
KEN_002_20211208_042640.flac,3041.1,3041.1,wbswea1
KEN_002_20211208_042640.flac,3045.9,3045.9,rufcha2
KEN_002_20211208_042640.flac,3048.5,3048.5,reccor
KEN_002_20211208_042640.flac,3053.2,3053.2,rufcha2
KEN_002_20211208_042640.flac,3060.2,3060.2,rufcha2
KEN_002_20211208_042640.flac,3068.4,3068.4,rufcha2
KEN_002_20211208_042640.flac,3075.1,3075.1,rufcha2
KEN_002_20211208_042640.flac,3096.4,3096.4,afrgos1
KEN_002_20211208_042640.flac,3099.2,3099.2,afrgos1
KEN_002_20211208_042640.flac,3101.2,3101.2,rufcha2
KEN_002_20211208_042640.flac,3101.3,3101.3,afrgos1
KEN_002_20211208_042640.flac,3104.7,3104.7,rufcha2
KEN_002_20211208_042640.flac,3118.2,3118.2,hadibi1
KEN_002_20211208_042640.flac,3121.3,3121.3,rufcha2
KEN_002_20211208_042640.flac,3125.2,3125.2,hadibi1
KEN_002_20211208_042640.flac,3133.1,3133.1,hadibi1
KEN_002_20211208_042640.flac,3138.4,3138.4,hadibi1
KEN_002_20211208_042640.flac,3141.1,3141.1,slcbou1
KEN_002_20211208_042640.flac,3153.5,3153.5,combul2
KEN_002_20211208_042640.flac,3158.4,3158.4,sobfly1
KEN_002_20211208_042640.flac,3160.1,3160.1,refcro1
KEN_002_20211208_042640.flac,3165.8,3165.8,sobfly1
KEN_002_20211208_042640.flac,3167.1,3167.1,blbpuf2
KEN_002_20211208_042640.flac,3171.2,3171.2,blbpuf2
KEN_002_20211208_042640.flac,3176.2,3176.2,refcro1
KEN_002_20211208_042640.flac,3181.4,3181.4,combul2
KEN_002_20211208_042640.flac,3182.6,3182.6,rufcha2
KEN_002_20211208_042640.flac,3184.9,3184.9,refcro1
KEN_002_20211208_042640.flac,3194.7,3194.7,combul2
KEN_002_20211208_042640.flac,3197.0,3197.0,blbpuf2
KEN_002_20211208_042640.flac,3198.9,3198.9,combul2
KEN_002_20211208_042640.flac,3201.2,3201.2,combul2
KEN_002_20211208_042640.flac,3205.0,3205.0,combul2
KEN_002_20211208_042640.flac,3209.4,3209.4,whbwhe3
KEN_002_20211208_042640.flac,3211.0,3211.0,combul2
KEN_002_20211208_042640.flac,3218.6,3218.6,reccor
KEN_002_20211208_042640.flac,3228.9,3228.9,reccor
KEN_002_20211208_042640.flac,3235.4,3235.4,slcbou1
KEN_002_20211208_042640.flac,3244.4,3244.4,slcbou1
KEN_002_20211208_042640.flac,3257.9,3257.9,rufcha2
KEN_002_20211208_042640.flac,3261.5,3261.5,slcbou1
KEN_002_20211208_042640.flac,3271.2,3271.2,slcbou1
KEN_002_20211208_042640.flac,3283.9,3283.9,reccor
KEN_002_20211208_042640.flac,3288.1,3288.1,slcbou1
KEN_002_20211208_042640.flac,3297.6,3297.6,blbpuf2
KEN_002_20211208_042640.flac,3302.9,3302.9,slcbou1
KEN_002_20211208_042640.flac,3314.8,3314.8,slcbou1
KEN_002_20211208_042640.flac,3317.7,3317.7,whbwhe3
KEN_002_20211208_042640.flac,3325.2,3325.2,blbpuf2
KEN_002_20211208_042640.flac,3330.8,3330.8,whbwhe3
KEN_002_20211208_042640.flac,3336.7,3336.7,sincis1
KEN_002_20211208_042640.flac,3343.1,3343.1,sincis1
KEN_002_20211208_042640.flac,3360.1,3360.1,slcbou1
KEN_002_20211208_042640.flac,3419.6,3419.6,whbwhe3
KEN_002_20211208_042640.flac,3432.6,3432.6,whbwhe3
KEN_002_20211208_042640.flac,3460.5,3460.5,whbwhe3
KEN_002_20211208_042640.flac,3480.4,3480.4,whbwhe3
KEN_002_20211208_042640.flac,3493.4,3493.4,blbpuf2
KEN_002_20211208_042640.flac,3496.8,3496.8,sccsun2
KEN_002_20211208_042640.flac,3512.5,3512.5,sccsun2
KEN_002_20211208_042640.flac,3521.3,3521.3,sccsun2
KEN_003_20211209_072349.flac,0.6,0.6,tafpri1
KEN_003_20211209_072349.flac,1.6,1.6,whbcou1
KEN_003_20211209_072349.flac,3.3,3.3,tafpri1
KEN_003_20211209_072349.flac,29.0,29.0,tafpri1
KEN_003_20211209_072349.flac,38.3,38.3,tafpri1
KEN_003_20211209_072349.flac,115.9,115.9,gnbcam2
KEN_003_20211209_072349.flac,130.2,130.2,gnbcam2
KEN_003_20211209_072349.flac,244.0,244.0,combul2
KEN_003_20211209_072349.flac,265.0,265.0,slcbou1
KEN_003_20211209_072349.flac,272.5,272.5,whbcou1
KEN_003_20211209_072349.flac,307.2,307.2,slcbou1
KEN_003_20211209_072349.flac,317.2,317.2,slcbou1
KEN_003_20211209_072349.flac,323.9,323.9,slcbou1
KEN_003_20211209_072349.flac,330.6,330.6,slcbou1
KEN_003_20211209_072349.flac,364.2,364.2,hamerk1
KEN_003_20211209_072349.flac,476.8,476.8,thrnig1
KEN_003_20211209_072349.flac,494.4,494.4,yebapa1
KEN_003_20211209_072349.flac,503.0,503.0,yebapa1
KEN_003_20211209_072349.flac,504.8,504.8,yebapa1
KEN_003_20211209_072349.flac,511.0,511.0,refcro1
KEN_003_20211209_072349.flac,564.9,564.9,slcbou1
KEN_003_20211209_072349.flac,566.6,566.6,slcbou1
KEN_003_20211209_072349.flac,585.2,585.2,slcbou1
KEN_003_20211209_072349.flac,589.8,589.8,yebapa1
KEN_003_20211209_072349.flac,601.9,601.9,slcbou1
KEN_003_20211209_072349.flac,607.0,607.0,slcbou1
KEN_003_20211209_072349.flac,623.2,623.2,slcbou1
KEN_003_20211209_072349.flac,648.2,648.2,slcbou1
KEN_003_20211209_072349.flac,655.1,655.1,slcbou1
KEN_003_20211209_072349.flac,660.9,660.9,whbcou1
KEN_003_20211209_072349.flac,661.4,661.4,slcbou1
KEN_003_20211209_072349.flac,664.9,664.9,slcbou1
KEN_003_20211209_072349.flac,668.1,668.1,slcbou1
KEN_003_20211209_072349.flac,671.7,671.7,slcbou1
KEN_003_20211209_072349.flac,681.0,681.0,slcbou1
KEN_003_20211209_072349.flac,684.0,684.0,slcbou1
KEN_003_20211209_072349.flac,688.1,688.1,slcbou1
KEN_003_20211209_072349.flac,694.3,694.3,eswdov1
KEN_003_20211209_072349.flac,696.0,696.0,slcbou1
KEN_003_20211209_072349.flac,700.5,700.5,slcbou1
KEN_003_20211209_072349.flac,701.8,701.8,eswdov1
KEN_003_20211209_072349.flac,714.0,714.0,slcbou1
KEN_003_20211209_072349.flac,721.6,721.6,eswdov1
KEN_003_20211209_072349.flac,766.8,766.8,tafpri1
KEN_003_20211209_072349.flac,779.5,779.5,eswdov1
KEN_003_20211209_072349.flac,791.4,791.4,abethr1
KEN_003_20211209_072349.flac,799.4,799.4,abethr1
KEN_003_20211209_072349.flac,806.0,806.0,slcbou1
KEN_003_20211209_072349.flac,807.6,807.6,abethr1
KEN_003_20211209_072349.flac,823.5,823.5,abethr1
KEN_003_20211209_072349.flac,836.6,836.6,abethr1
KEN_003_20211209_072349.flac,844.0,844.0,slcbou1
KEN_003_20211209_072349.flac,861.4,861.4,slcbou1
KEN_003_20211209_072349.flac,865.8,865.8,slcbou1
KEN_003_20211209_072349.flac,871.5,871.5,slcbou1
KEN_003_20211209_072349.flac,877.2,877.2,slcbou1
KEN_003_20211209_072349.flac,884.1,884.1,slcbou1
KEN_003_20211209_072349.flac,890.7,890.7,slcbou1
KEN_003_20211209_072349.flac,895.7,895.7,gnbcam2
KEN_003_20211209_072349.flac,900.8,900.8,gnbcam2
KEN_003_20211209_072349.flac,946.2,946.2,gnbcam2
KEN_003_20211209_072349.flac,951.1,951.1,gnbcam2
KEN_003_20211209_072349.flac,955.5,955.5,slcbou1
KEN_003_20211209_072349.flac,973.8,973.8,slcbou1
KEN_003_20211209_072349.flac,988.2,988.2,slcbou1
KEN_003_20211209_072349.flac,999.6,999.6,slcbou1
KEN_003_20211209_072349.flac,1025.9,1025.9,reccor
KEN_003_20211209_072349.flac,1039.0,1039.0,colsun2
KEN_003_20211209_072349.flac,1044.5,1044.5,slcbou1
KEN_003_20211209_072349.flac,1058.0,1058.0,slcbou1
KEN_003_20211209_072349.flac,1064.7,1064.7,slcbou1
KEN_003_20211209_072349.flac,1071.3,1071.3,slcbou1
KEN_003_20211209_072349.flac,1079.8,1079.8,reedov1
KEN_003_20211209_072349.flac,1108.7,1108.7,tafpri1
KEN_003_20211209_072349.flac,1110.1,1110.1,tafpri1
KEN_003_20211209_072349.flac,1112.7,1112.7,carwoo1
KEN_003_20211209_072349.flac,1149.5,1149.5,reedov1
KEN_003_20211209_072349.flac,1170.6,1170.6,helgui
KEN_003_20211209_072349.flac,1174.0,1174.0,helgui
KEN_003_20211209_072349.flac,1180.2,1180.2,helgui
KEN_003_20211209_072349.flac,1270.3,1270.3,helgui
KEN_003_20211209_072349.flac,1274.6,1274.6,didcuc1
KEN_003_20211209_072349.flac,1277.8,1277.8,didcuc1
KEN_003_20211209_072349.flac,1301.2,1301.2,yebapa1
KEN_003_20211209_072349.flac,1307.1,1307.1,gnbcam2
KEN_003_20211209_072349.flac,1312.0,1312.0,gnbcam2
KEN_003_20211209_072349.flac,1315.8,1315.8,gnbcam2
KEN_003_20211209_072349.flac,1321.5,1321.5,eswdov1
KEN_003_20211209_072349.flac,1325.5,1325.5,yebapa1
KEN_003_20211209_072349.flac,1326.6,1326.6,gnbcam2
KEN_003_20211209_072349.flac,1329.0,1329.0,yebapa1
KEN_003_20211209_072349.flac,1347.4,1347.4,eswdov1
KEN_003_20211209_072349.flac,1365.1,1365.1,slcbou1
KEN_003_20211209_072349.flac,1376.4,1376.4,slcbou1
KEN_003_20211209_072349.flac,1462.7,1462.7,blbpuf2
KEN_003_20211209_072349.flac,1466.2,1466.2,blbpuf2
KEN_003_20211209_072349.flac,1492.4,1492.4,abethr1
KEN_003_20211209_072349.flac,1501.9,1501.9,abethr1
KEN_003_20211209_072349.flac,1513.2,1513.2,slcbou1
KEN_003_20211209_072349.flac,1518.5,1518.5,slcbou1
KEN_003_20211209_072349.flac,1525.4,1525.4,abethr1
KEN_003_20211209_072349.flac,1525.8,1525.8,slcbou1
KEN_003_20211209_072349.flac,1571.1,1571.1,eswdov1
KEN_003_20211209_072349.flac,1584.2,1584.2,eswdov1
KEN_003_20211209_072349.flac,1602.3,1602.3,abethr1
KEN_003_20211209_072349.flac,1680.9,1680.9,varsun2
KEN_003_20211209_072349.flac,1697.0,1697.0,hadibi1
KEN_003_20211209_072349.flac,1708.0,1708.0,varsun2
KEN_003_20211209_072349.flac,1713.3,1713.3,hadibi1
KEN_003_20211209_072349.flac,1725.6,1725.6,abethr1
KEN_003_20211209_072349.flac,1750.7,1750.7,hadibi1
KEN_003_20211209_072349.flac,1753.9,1753.9,abethr1
KEN_003_20211209_072349.flac,1816.3,1816.3,slcbou1
KEN_003_20211209_072349.flac,1816.7,1816.7,abethr1
KEN_003_20211209_072349.flac,1833.4,1833.4,slcbou1
KEN_003_20211209_072349.flac,1843.2,1843.2,slcbou1
KEN_003_20211209_072349.flac,1849.9,1849.9,slcbou1
KEN_003_20211209_072349.flac,1855.6,1855.6,eswdov1
KEN_003_20211209_072349.flac,1861.2,1861.2,colsun2
KEN_003_20211209_072349.flac,1881.3,1881.3,yelbis1
KEN_003_20211209_072349.flac,1892.5,1892.5,yelbis1
KEN_003_20211209_072349.flac,1897.7,1897.7,yebapa1
KEN_003_20211209_072349.flac,1900.8,1900.8,yelbis1
KEN_003_20211209_072349.flac,1917.3,1917.3,eswdov1
KEN_003_20211209_072349.flac,1920.5,1920.5,abethr1
KEN_003_20211209_072349.flac,1931.3,1931.3,eswdov1
KEN_003_20211209_072349.flac,1940.9,1940.9,yelbis1
KEN_003_20211209_072349.flac,1945.5,1945.5,eswdov1
KEN_003_20211209_072349.flac,1962.5,1962.5,yelbis1
KEN_003_20211209_072349.flac,1964.1,1964.1,eswdov1
KEN_003_20211209_072349.flac,1997.1,1997.1,yelbis1
KEN_003_20211209_072349.flac,2000.5,2000.5,eswdov1
KEN_003_20211209_072349.flac,2016.0,2016.0,colsun2
KEN_003_20211209_072349.flac,2016.7,2016.7,eswdov1
KEN_003_20211209_072349.flac,2020.2,2020.2,yelbis1
KEN_003_20211209_072349.flac,2031.7,2031.7,colsun2
KEN_003_20211209_072349.flac,2036.7,2036.7,combul2
KEN_003_20211209_072349.flac,2039.3,2039.3,eswdov1
KEN_003_20211209_072349.flac,2058.5,2058.5,combul2
KEN_003_20211209_072349.flac,2063.3,2063.3,yelbis1
KEN_003_20211209_072349.flac,2076.3,2076.3,trobou1
KEN_003_20211209_072349.flac,2080.7,2080.7,slcbou1
KEN_003_20211209_072349.flac,2103.8,2103.8,helgui
KEN_003_20211209_072349.flac,2110.7,2110.7,varsun2
KEN_003_20211209_072349.flac,2112.5,2112.5,helgui
KEN_003_20211209_072349.flac,2120.2,2120.2,helgui
KEN_003_20211209_072349.flac,2123.2,2123.2,helgui
KEN_003_20211209_072349.flac,2127.0,2127.0,helgui
KEN_003_20211209_072349.flac,2129.7,2129.7,helgui
KEN_003_20211209_072349.flac,2134.9,2134.9,helgui
KEN_003_20211209_072349.flac,2140.3,2140.3,helgui
KEN_003_20211209_072349.flac,2144.8,2144.8,helgui
KEN_003_20211209_072349.flac,2150.4,2150.4,helgui
KEN_003_20211209_072349.flac,2157.6,2157.6,helgui
KEN_003_20211209_072349.flac,2161.3,2161.3,helgui
KEN_003_20211209_072349.flac,2164.1,2164.1,helgui
KEN_003_20211209_072349.flac,2167.4,2167.4,helgui
KEN_003_20211209_072349.flac,2171.1,2171.1,helgui
KEN_003_20211209_072349.flac,2173.5,2173.5,helgui
KEN_003_20211209_072349.flac,2176.4,2176.4,helgui
KEN_003_20211209_072349.flac,2180.6,2180.6,helgui
KEN_003_20211209_072349.flac,2185.1,2185.1,helgui
KEN_003_20211209_072349.flac,2189.3,2189.3,helgui
KEN_003_20211209_072349.flac,2192.3,2192.3,helgui
KEN_003_20211209_072349.flac,2196.3,2196.3,helgui
KEN_003_20211209_072349.flac,2200.2,2200.2,helgui
KEN_003_20211209_072349.flac,2204.3,2204.3,helgui
KEN_003_20211209_072349.flac,2207.3,2207.3,helgui
KEN_003_20211209_072349.flac,2212.3,2212.3,helgui
KEN_003_20211209_072349.flac,2214.3,2214.3,helgui
KEN_003_20211209_072349.flac,2218.7,2218.7,helgui
KEN_003_20211209_072349.flac,2222.9,2222.9,helgui
KEN_003_20211209_072349.flac,2226.3,2226.3,helgui
KEN_003_20211209_072349.flac,2230.0,2230.0,helgui
KEN_003_20211209_072349.flac,2234.1,2234.1,helgui
KEN_003_20211209_072349.flac,2237.0,2237.0,helgui
KEN_003_20211209_072349.flac,2240.7,2240.7,helgui
KEN_003_20211209_072349.flac,2243.2,2243.2,helgui
KEN_003_20211209_072349.flac,2248.1,2248.1,helgui
KEN_003_20211209_072349.flac,2261.5,2261.5,helgui
KEN_003_20211209_072349.flac,2270.6,2270.6,helgui
KEN_003_20211209_072349.flac,2280.7,2280.7,helgui
KEN_003_20211209_072349.flac,2286.5,2286.5,helgui
KEN_003_20211209_072349.flac,2289.7,2289.7,helgui
KEN_003_20211209_072349.flac,2295.3,2295.3,helgui
KEN_003_20211209_072349.flac,2300.8,2300.8,helgui
KEN_003_20211209_072349.flac,2307.5,2307.5,helgui
KEN_003_20211209_072349.flac,2311.9,2311.9,helgui
KEN_003_20211209_072349.flac,2325.8,2325.8,helgui
KEN_003_20211209_072349.flac,2327.0,2327.0,yebapa1
KEN_003_20211209_072349.flac,2331.6,2331.6,helgui
KEN_003_20211209_072349.flac,2333.1,2333.1,helgui
KEN_003_20211209_072349.flac,2340.8,2340.8,helgui
KEN_003_20211209_072349.flac,2351.8,2351.8,helgui
KEN_003_20211209_072349.flac,2356.7,2356.7,helgui
KEN_003_20211209_072349.flac,2362.3,2362.3,helgui
KEN_003_20211209_072349.flac,2368.9,2368.9,helgui
KEN_003_20211209_072349.flac,2389.5,2389.5,norbro1
KEN_003_20211209_072349.flac,2392.2,2392.2,norbro1
KEN_003_20211209_072349.flac,2447.9,2447.9,trobou1
KEN_003_20211209_072349.flac,2452.6,2452.6,trobou1
KEN_003_20211209_072349.flac,2462.6,2462.6,trobou1
KEN_003_20211209_072349.flac,2470.1,2470.1,trobou1
KEN_003_20211209_072349.flac,2523.1,2523.1,norbro1
KEN_003_20211209_072349.flac,2527.7,2527.7,eswdov1
KEN_003_20211209_072349.flac,2554.3,2554.3,eswdov1
KEN_003_20211209_072349.flac,2555.7,2555.7,slcbou1
KEN_003_20211209_072349.flac,2561.4,2561.4,eswdov1
KEN_003_20211209_072349.flac,2575.2,2575.2,eswdov1
KEN_003_20211209_072349.flac,2580.4,2580.4,eswdov1
KEN_003_20211209_072349.flac,2600.2,2600.2,eswdov1
KEN_003_20211209_072349.flac,2606.0,2606.0,didcuc1
KEN_003_20211209_072349.flac,2636.9,2636.9,tafpri1
KEN_003_20211209_072349.flac,2804.3,2804.3,somgre1
KEN_003_20211209_072349.flac,2840.0,2840.0,hadibi1
KEN_003_20211209_072349.flac,2848.5,2848.5,hadibi1
KEN_003_20211209_072349.flac,2877.5,2877.5,hadibi1
KEN_003_20211209_072349.flac,2910.4,2910.4,eswdov1
KEN_003_20211209_072349.flac,2919.1,2919.1,slcbou1
KEN_003_20211209_072349.flac,3010.4,3010.4,somgre1
KEN_003_20211209_072349.flac,3053.1,3053.1,eswdov1
KEN_003_20211209_072349.flac,3064.5,3064.5,slcbou1
KEN_003_20211209_072349.flac,3066.3,3066.3,eswdov1
KEN_003_20211209_072349.flac,3076.8,3076.8,slcbou1
KEN_003_20211209_072349.flac,3083.9,3083.9,somgre1
KEN_003_20211209_072349.flac,3095.6,3095.6,slcbou1
KEN_003_20211209_072349.flac,3128.7,3128.7,slcbou1
KEN_003_20211209_072349.flac,3129.7,3129.7,eswdov1
KEN_003_20211209_072349.flac,3133.2,3133.2,slcbou1
KEN_003_20211209_072349.flac,3150.5,3150.5,eswdov1
KEN_003_20211209_072349.flac,3154.4,3154.4,slcbou1
KEN_003_20211209_072349.flac,3162.4,3162.4,combul2
KEN_003_20211209_072349.flac,3178.5,3178.5,afrgos1
KEN_003_20211209_072349.flac,3178.6,3178.6,slcbou1
KEN_003_20211209_072349.flac,3180.3,3180.3,afrgos1
KEN_003_20211209_072349.flac,3180.7,3180.7,yelbis1
KEN_003_20211209_072349.flac,3188.4,3188.4,afrgos1
KEN_003_20211209_072349.flac,3191.4,3191.4,yebapa1
KEN_003_20211209_072349.flac,3196.1,3196.1,yebapa1
KEN_003_20211209_072349.flac,3198.0,3198.0,afrgos1
KEN_003_20211209_072349.flac,3200.4,3200.4,yebapa1
KEN_003_20211209_072349.flac,3202.9,3202.9,trobou1
KEN_003_20211209_072349.flac,3204.0,3204.0,afrgos1
KEN_003_20211209_072349.flac,3205.8,3205.8,yebapa1
KEN_003_20211209_072349.flac,3206.6,3206.6,trobou1
KEN_003_20211209_072349.flac,3208.3,3208.3,yebapa1
KEN_003_20211209_072349.flac,3218.3,3218.3,trobou1
KEN_003_20211209_072349.flac,3221.7,3221.7,yebapa1
KEN_003_20211209_072349.flac,3223.6,3223.6,norbro1
KEN_003_20211209_072349.flac,3226.7,3226.7,norbro1
KEN_003_20211209_072349.flac,3229.7,3229.7,norbro1
KEN_003_20211209_072349.flac,3244.6,3244.6,eswdov1
KEN_003_20211209_072349.flac,3245.3,3245.3,afrgos1
KEN_003_20211209_072349.flac,3248.7,3248.7,slcbou1
KEN_003_20211209_072349.flac,3252.1,3252.1,slcbou1
KEN_003_20211209_072349.flac,3255.3,3255.3,slcbou1
KEN_003_20211209_072349.flac,3263.1,3263.1,slcbou1
KEN_003_20211209_072349.flac,3264.3,3264.3,eswdov1
KEN_003_20211209_072349.flac,3266.7,3266.7,yebapa1
KEN_003_20211209_072349.flac,3267.9,3267.9,slcbou1
KEN_003_20211209_072349.flac,3276.8,3276.8,slcbou1
KEN_003_20211209_072349.flac,3280.1,3280.1,yelbis1
KEN_003_20211209_072349.flac,3305.1,3305.1,slcbou1
KEN_003_20211209_072349.flac,3309.2,3309.2,eswdov1
KEN_003_20211209_072349.flac,3320.5,3320.5,slcbou1
KEN_003_20211209_072349.flac,3323.7,3323.7,eswdov1
KEN_003_20211209_072349.flac,3338.3,3338.3,slcbou1
KEN_003_20211209_072349.flac,3342.1,3342.1,eswdov1
KEN_003_20211209_072349.flac,3353.8,3353.8,thrnig1
KEN_003_20211209_072349.flac,3379.5,3379.5,slcbou1
KEN_003_20211209_072349.flac,3387.7,3387.7,eswdov1
KEN_003_20211209_072349.flac,3425.5,3425.5,norbro1
